adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,nome_no_dataset,data_no_dataset
False,/tAxFr4RkDcRzTqRgZ0pDNvrSTrN.jpg,"[10752, 18, 53, 9648, 28]",2440,ko,공동경비구역 JSA,"Two North Korean soldiers are killed in the border area between North and South Korea, prompting an investigation by a neutral body. The sergeant is the shooter, but the lead investigator, a Swiss-Korean woman, receives differing accounts from the two sides.",3.7005,/etoPOj0bXzfw0LBNslCxqO7MHuv.jpg,2000-09-09,Joint Security Area,False,7.815,756,Gongdong gyeongbi guyeok JSA,2000
False,/nSm9cij9VRrGDoZoS16CPnX0FqK.jpg,"[12, 18, 28, 10749]",146,zh,卧虎藏龍,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.",10.0797,/iNDVBFNz4XyYzM9Lwip6atSTFqf.jpg,2000-07-06,"Crouching Tiger, Hidden Dragon",False,7.433,3361,Wo hu cang long,2000
False,/tilClWjFZeUTGJu0pxgF72fvUmN.jpg,"[35, 18]",99,es,Todo sobre mi madre,"Following the tragic death of her teenage son, Manuela travels from Madrid to Barcelona in an attempt to contact the long-estranged father the boy never knew. She reunites with an old friend, an outspoken transgender sex worker, and befriends a troubled actress and a pregnant, HIV-positive nun.",2.6269,/hjQhzhkGYXPNM96k0mOgob6HMmn.jpg,1999-04-16,All About My Mother,False,7.638,1961,Todo sobre mi madre,1999
False,/mdQ6oH7GLM9VerAb8JhsEAyJnHs.jpg,"[80, 18]",5910,ja,HANA-BI,"Beleaguered police detective Nishi takes desperate measures to try and set things right in a world gone wrong. With his wife suffering from leukemia and his business partner paralyzed from a brutal gangster attack, Nishi borrows from a yakuza loan shark and then robs a bank to clear his debt.",1.7572,/bWIo1nDJnSyGJvVt8bRw8PHBqo4.jpg,1997-10-30,Fireworks,False,7.692,727,Hana-bi,1997
False,/kxTWssqcwsHqH6Sj2ivu0FHP5QK.jpg,"[28, 53, 80]",11782,cn,辣手神探,A cop who loses his partner in a shoot-out with gun smugglers goes on a mission to catch them. In order to get closer to the leaders of the ring he joins forces with an undercover cop who's working as a gangster hitman. They use all means of excessive force to find them.,3.8646,/r6lY3VlMAtYyJ4nEsXM1BWdwafs.jpg,1992-04-16,Hard Boiled,False,7.532,853,Lat sau san taam,1992
False,/vjsFyeCf5W5rxCFpS9MIAEZJkIG.jpg,[18],1600,fr,La Double Vie de Véronique,"Véronique is a beautiful young French woman who aspires to be a renowned singer; Weronika lives in Poland, has a similar career goal and looks identical to Véronique, though the two are not related. The film follows both women as they contend with the ups and downs of their individual lives, with Véronique embarking on an unusual romance with Alexandre Fabbri, a puppeteer who may be able to help her with her existential issues.",2.3388,/oqRyO9xrNBRaxqF9pCHHgLuaATx.jpg,1991-05-15,The Double Life of Véronique,False,7.485,835,La double vie de Véronique,1991
False,/h5pAEVma835u8xoE60kmLVopLct.jpg,"[16, 10751, 14]",16859,ja,魔女の宅急便,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",10.4168,/Aufa4YdZIv4AXpR9rznwVA5SEfd.jpg,1989-07-29,Kiki's Delivery Service,False,7.829,4303,Majo no takkyûbin,1989
False,/z8zZouMO4vvRNVAwexgMbaIgxYe.jpg,"[28, 80, 18, 53]",10835,cn,喋血雙雄,"Mob assassin Jeffrey is no ordinary hired gun; the best in his business, he views his chosen profession as a calling rather than simply a job. So, when beautiful nightclub chanteuse Jennie is blinded in the crossfire of his most recent hit, Jeffrey chooses to retire after one last job to pay for his unintended victim's sight-restoring operation. But when Jeffrey is double-crossed, he reluctantly joins forces with a rogue policeman to make things right.",3.4821,/8hTxlSqMAHBXAh1eB69ir0BXhzE.jpg,1989-03-24,The Killer,False,7.601,829,Dip huet seung hung,1989
False,/dS8AcMrQfC1PQA7njdFECCPkMvd.jpg,"[16, 878]",16306,fr,La Planète sauvage,"On the planet Ygam, the Draags, extremely technologically and spiritually advanced blue humanoids, consider the tiny Oms, human beings descendants of Terra's inhabitants, as ignorant animals. Those who live in slavery are treated as simple pets and used to entertain Draag children; those who live hidden in the hostile wilderness of the planet are periodically hunted and ruthlessly slaughtered as if they were vermin.",1.3181,/prq0j1S0K07UjwLZLF6oMGflRUI.jpg,1973-12-01,Fantastic Planet,False,7.6,1018,La planète sauvage,1973
False,/o3GSSYr7AzrdcukNpQrqFEJNOjk.jpg,"[18, 10749]",1628,fr,Jules et Jim,"In the carefree days before World War I, introverted Austrian author Jules strikes up a friendship with the exuberant Frenchman Jim and both men fall for the impulsive and beautiful Catherine.",1.7614,/kuFjZlcZhQFDtIjuI3GQJjsQG03.jpg,1962-01-23,Jules and Jim,False,7.555,1010,Jules et Jim,1962
False,/oi7D7gBwTpaDqSx9jaXmkT7Yaai.jpg,"[18, 80]",269,fr,À bout de souffle,"A small-time thief steals a car and impulsively murders a motorcycle policeman. Wanted by the authorities, he attempts to persuade a girl to run away to Italy with him.",3.6124,/9Wx0Wdn2EOqeCZU4SP6tlS3LOml.jpg,1960-03-16,Breathless,False,7.5,1897,À bout de souffle,1960
False,/3i6H4cVfvWh55sN1iXyeb8Q50nY.jpg,"[80, 18]",877,en,Scarface,"In 1920s Chicago, Italian immigrant and notorious thug, Antonio 'Tony' Camonte, aka Scarface, shoots his way to the top of the mobs while trying to protect his sister from the criminal life.",3.5726,/y4E5oRiHMTFkEB12IIcpbKbKzDW.jpg,1932-04-09,Scarface,False,7.45,634,Scarface: The Shame of the Nation,1932
False,/aWNknDl5kGZTgjqfeIKxdZaKGmm.jpg,"[35, 18]",348678,sv,En man som heter Ove,"Despite being deposed as president of his condominium association, grumpy 59-year-old Ove continues to watch over his neighbourhood with an iron fist. When pregnant Parvaneh and her family move into the terraced house opposite Ove and she accidentally back into Ove’s mailbox, it sets off a series of unexpected changes in his life.",1.8089,/a41uvFqze4PI7N3E9jPNwN9ypV.jpg,2015-12-25,A Man Called Ove,False,7.6,1221,En man som heter Ove,2015
False,/86l1gqKjhPn6Ypd8XSSIGx7ZikB.jpg,"[16, 18, 10751, 9648]",242828,ja,思い出のマーニー,"Upon being sent to live with relatives in the countryside due to an illness, an emotionally distant adolescent girl becomes obsessed with an abandoned mansion and infatuated with a girl who lives there - a girl who may or may not be real.",6.1866,/vug1dvDI1tSa60Z8qjCuUE7ntkO.jpg,2014-07-19,When Marnie Was There,False,7.931,1875,Omoide no Mânî,2014
False,/bEmPrq7Y4MubVATOCtOacY3eXQ5.jpg,"[10749, 18]",152584,fr,La Vie d'Adèle - Chapitres 1 et 2,"Adèle's life is changed when she meets Emma, a young woman with blue hair, who will allow her to discover desire, to assert herself as a woman and as an adult. In front of others, Adele grows, seeks herself, loses herself, finds herself.",5.6828,/kgUk1wti2cvrptIgUz0VTAtSF6w.jpg,2013-10-09,Blue Is the Warmest Color,False,7.1,4706,La vie d'Adèle,2013
False,/uvtQQMCMR50e8Ahs6RRpOrAYk1Y.jpg,[18],168245,hi,कई पो छे!,Three friends growing up in India at the turn of the millennium set out to open a training academy to produce the country's next cricket stars.,2.0177,/cAlv5vmDXzpVmTCk4DmggUbW7cd.jpg,2013-02-13,Kai Po Che!,False,7.036,137,Kai po che!,2013
False,/mA7cELWJKHJsQMbwhUgvD4UHoCT.jpg,"[12, 16, 14, 10751]",309809,en,The Little Prince,"Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",8.7092,/je5Z7gbFTzrs3FPHINo9yGiHoVo.jpg,2015-07-29,The Little Prince,False,7.609,2864,Le Petit Prince,2015
False,/7kURId6slyHNujYpCFm0Z1M3kRt.jpg,"[28, 878, 12]",49538,en,X-Men: First Class,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",0.4863,/hNEokmUke0dazoBhttFN0o3L7Xv.jpg,2011-06-01,X-Men: First Class,False,7.298,13097,X: First Class,2011
False,/shqLeIkqPAAXM8iT6wVDiXUYz1p.jpg,"[16, 14, 10751]",12429,ja,崖の上のポニョ,"When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.",9.322,/yp8vEZflGynlEylxEesbYasc06i.jpg,2008-07-19,Ponyo,False,7.75,4534,Gake no ue no Ponyo,2008
False,/3fgcEjBNrhstYgPlG1c8WT7UpIN.jpg,"[16, 878, 53]",4977,ja,パプリカ,"When a machine that allows therapists to enter their patient's dreams is stolen, all hell breaks loose. Only a young female therapist can stop it and recover it before damage is done: Paprika.",7.8287,/bLUUr474Go1DfeN1HLjE3rnZXBq.jpg,2006-10-01,Paprika,False,7.817,2639,Papurika,2006
False,/3c59KMNs2MYqXUb2GZe8Yfwn4kb.jpg,"[14, 16, 18, 878]",14069,ja,時をかける少女,"When 17-year-old Makoto Konno gains the ability to, quite literally, 'leap' backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.",5.4028,/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg,2006-07-15,The Girl Who Leapt Through Time,False,7.784,2113,Toki o kakeru shôjo,2006
False,/o8HOv12JGZ0YyetTbxkla0S1o6Q.jpg,"[14, 9648, 53]",16007,ja,デスノート,"Light Yagami finds the ""Death Note,"" a notebook with the power to kill, and decides to create a Utopia by killing the world's criminals, and soon the world's greatest detective, ""L,"" is hired to find the mysterious murderer. An all out battle between the two greatest minds on earth begins and the winner will control the world.",4.6931,/xiJPZntaz1BMooXfiwi2iZAMbhY.jpg,2006-06-17,Death Note,False,7.072,732,Death Note: Desu nôto,2006
False,/c2nxaEE0yBcg9qeqrisbkvBxTNh.jpg,[18],3549,da,Efter brylluppet,"A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret.",1.3934,/29t5x0Aj4cQJJC9jNR3VWS7l3JL.jpg,2006-02-24,After the Wedding,False,7.136,448,Efter brylluppet,2006
False,/5ChBhGXIX7RgOMSjIlXgBp6UjMf.jpg,"[18, 10752, 10749, 36]",11661,fr,Joyeux Noël,"France, 1914, during World War I. On Christmas Eve, an extraordinary event takes place in the bloody no man's land that the French and the Scots dispute with the Germans…",4.08,/9Ka8lKCIiWjnZiMslPQeakS5UhW.jpg,2005-11-09,Joyeux Noel,False,7.385,886,Joyeux Noël,2005
False,/1OK9voMZPeeXZ9OFcT7sUJJxmSw.jpg,"[18, 53, 10752]",9075,nl,Zwartboek,"In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.",4.1312,/gAUAE1WiKjcbrPjpMc99MxBR3U2.jpg,2006-09-14,Black Book,False,7.445,1192,Zwartboek,2006
False,/z8eKIdNRbTmCLpFoZqTQvN4wdEM.jpg,"[28, 35, 80, 14]",9470,cn,功夫,"It's the 1940s, and the notorious Axe Gang terrorizes Shanghai. Small-time criminals Sing and Bone hope to join, but they only manage to make lots of very dangerous enemies. Fortunately for them, kung fu masters and hidden strength can be found in unlikely places. Now they just have to take on the entire Axe Gang.",10.6187,/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg,2004-02-10,Kung Fu Hustle,False,7.479,2963,Kung fu,2004
False,/uBLmfG7MyNXPXI50eMs1ZjxpbnV.jpg,"[35, 18]",338,de,"Good Bye, Lenin!",Alex Kerner's mother was in a coma while the Berlin wall fell. When she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,1.865,/uHk1oGEbnvQGLnyiiYxTslZLoog.jpg,2003-02-13,"Good Bye, Lenin!",False,7.543,2492,Good Bye Lenin!,2003
False,,[99],749417,en,Married in America,"Following the experiences of a handful of couples over the course of a decade, producer Michael Apted shows how this ancient institution expresses itself in contemporary American society. Introduces the couples and follows them through the days and weeks preceding their weddings.",0.1251,/gq39VnXhetAEN1k0io66Xjow9p9.jpg,2002-06-17,Married in America,False,0.0,0,In America,2002
False,/cTw7AMZ82cxNDYYzqhF73MDs794.jpg,"[18, 53]",575,de,Das Experiment,20 volunteers agree to take part in a seemingly well-paid experiment advertised by the university. It is supposed to be about aggressive behavior in an artificial prison situation. A journalist senses a story behind the ad and smuggles himself in among the test subjects. They are randomly divided into prisoners and guards. What seems like a game at the beginning soon turns into bloody seriousness.,2.2908,/mfxXel8k2UWkgJ4MIsvVBsqnvFp.jpg,2001-03-08,The Experiment,False,7.4,1138,Das Experiment,2001
False,/ppdgXQ7rE9Whf3rCzaawQzmLVnx.jpg,"[12, 35, 14, 18]",20312,en,Interstate 60,An aspiring painter meets various characters and learns valuable lessons while traveling across America.,3.0208,/zZQt29qBWLoVVOo8HEFzFYRAgYQ.jpg,2002-04-13,Interstate 60,False,7.4,727,Interstate 60: Episodes of the Road,2002
False,/k6xQZq2jkA7xRpvyy2kLWprFwIN.jpg,"[18, 53, 878]",1902,es,Abre los ojos,"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.",4.0476,/orjSy9xEGI9jxrtodACH04gANmF.jpg,1997-12-19,Open Your Eyes,False,7.5,1106,Abre los ojos,1997
False,/fxXwBvym6DkqkO4AWn8OjwMfMc1.jpg,[35],9421,fr,Le Dîner de cons,"For Pierre Brochant and his friends, Wednesday is “Idiots' Day”. The idea is simple: each person has to bring along an idiot. The one who brings the most spectacular idiot wins the prize. Tonight, Brochant is ecstatic. He has found a gem. The ultimate idiot, “A world champion idiot!”. What Brochant doesn’t know is that Pignon is a real jinx, a past master in the art of bringing on catastrophes...",2.4051,/cv6neov6SMLjHytjiU0rgeugoPI.jpg,1998-04-15,The Dinner Game,False,7.764,1981,Le dîner de cons,1998
False,/9pKwSbMk7W8WR5d4oAVog3dWNg0.jpg,"[28, 10749, 80]",11220,cn,墮落天使,"An assassin goes through obstacles as he attempts to escape his violent lifestyle despite the opposition of his partner, who is secretly attracted to him.",7.4011,/yyM9BPdwttK5LKZSLvHae7QPKo1.jpg,1995-09-06,Fallen Angels,False,7.663,1172,Do lok tin si,1995
False,/32pvxFiXNo2TdNpBiuHN8k2Mr4K.jpg,"[35, 18, 10749]",11010,it,Il postino,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.,1.2885,/cUaCpjVDefYShKyLmkcDsiPaBHn.jpg,1994-04-07,The Postman,False,7.929,1169,Il postino,1994
False,/tBwvs25TZx7fJ9E2l4DyZ46dJFF.jpg,"[10751, 35, 16, 12]",11621,ja,紅の豚,"In Italy in the 1930s, sky pirates in biplanes terrorize wealthy cruise ships as they sail the Adriatic Sea. The only pilot brave enough to stop the scourge is the mysterious Porco Rosso, a former World War I flying ace who was somehow turned into a pig during the war. As he prepares to battle the pirate crew's American ace, Porco Rosso enlists the help of spunky girl mechanic Fio Piccolo and his longtime friend Madame Gina.",8.5661,/8mIvSvnVBApfORL9N6S38Q7wD6A.jpg,1992-07-18,Porco Rosso,False,7.8,3487,Kurenai no buta,1992
False,/pTKFWLYVuS1vlWq9pLgLj22OOWw.jpg,"[53, 9648]",8740,nl,Spoorloos,"Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor.",1.5443,/eE5bbuRJluooG2MjEAsLEYyuJoa.jpg,1988-10-27,The Vanishing,False,7.457,718,Spoorloos,1988
False,/z4dyCC1hvUw3SIYkgqKVaMjdiSk.jpg,"[99, 10770]",776669,de,Die Abtei des Verbrechens - Umberto Ecos „Der Name der Rose“ wird verfilmt,"A German TV documentary that chronicles the daily rehearsals, the filming and all the behind the scenes of Jean-Jacques Annaud's classic ""The Name of the Rose"". From actors perspectives to the ideas used by the director to produce an impeccable international epic adaptation of Umberto Eco's best selling novel, the film presents the obstacles behind the creation of a production of such large scale and also the making of the many difficult scenes, most of the ones presented here are the characters' murders inside the mysterious abbey.",0.1812,,1986-10-11,The Abbey of Crime: Umberto Eco's 'The Name of the Rose',False,6.5,4,Der Name der Rose,1986
False,/fCf8WfsRJEDFf1N6gA6o4ICRYp.jpg,"[16, 12, 35, 80]",15371,ja,ルパン三世 カリオストロの城,"After a successful robbery leaves famed thief Lupin the Third and his partner Jigen with nothing but a large amount of expertly crafted counterfeit bills, he decides to track down the forgers responsible—and steal any other treasures he may find in the Castle of Cagliostro, including the 'damsel in distress' he finds imprisoned there.",4.0376,/hSFdyWptoDHuXlFZGzIrfVell4Q.jpg,1979-07-06,Lupin the Third: The Castle of Cagliostro,False,7.509,1074,Rupan sansei: Kariosutoro no shiro,1979
False,/foS1hXCMagcl3GnK0hJHslNw9Ne.jpg,"[53, 27, 9648, 18]",11482,en,Le locataire,A quiet and inconspicuous man rents an apartment in Paris where he finds himself drawn into a rabbit hole of dangerous paranoia.,1.7804,/4Qhzb1ICFMqE3isWoln497qSH7n.jpg,1976-05-26,The Tenant,False,7.624,1173,Le locataire,1976
False,/4Zc7ja5d4eGTT0rpx1pOCVLiRgW.jpg,"[18, 10749]",649,fr,Belle de jour,"Beautiful young housewife Séverine Serizy cannot reconcile her masochistic fantasies with her everyday life alongside dutiful husband Pierre. When her lovestruck friend Henri mentions a secretive high-class brothel run by Madame Anais, Séverine begins to work there during the day under the name Belle de Jour. But when one of her clients grows possessive, she must try to go back to her normal life.",3.1764,/iUAFECovwPA0cVV9bo4uNGLJSGL.jpg,1967-05-24,Belle de Jour,False,7.319,960,Belle de jour,1967
False,/pZVrDhIPF30JTRSkal2Lfk7NwrI.jpg,"[18, 27, 53]",31417,fr,Les Yeux sans visage,"Dr. Génessier is riddled with guilt after an accident that he caused disfigures the face of his daughter, the once beautiful Christiane, who outsiders believe is dead. Dr. Génessier, along with accomplice and laboratory assistant Louise, kidnaps young women and brings them to the Génessier mansion. After rendering his victims unconscious, Dr. Génessier removes their faces and attempts to graft them on to Christiane's.",1.1272,/8y7Z9Gvcq52uOlJlUWyn2epGGRd.jpg,1960-01-11,Eyes Without a Face,False,7.6,763,Les yeux sans visage,1960
False,/fnWEr4voDR1kp0sXZ1WufM7j2Qp.jpg,[18],429174,ru,Нелюбовь,"Zhenya and Boris are going through a vicious divorce marked by resentment, frustration and recriminations. Already embarking on new lives, each with a new partner, they are impatient to start again, to turn the page – even if it means threatening to abandon their 12-year-old son Alyosha. Until, after witnessing one of their fights, Alyosha disappears.",1.9448,/oBUsLGZoGuLKMuHj19mjG9iCDoq.jpg,2017-06-01,Loveless,False,7.321,775,Nelyubov,2017
False,/sWox47IZKKbdCAk9RFsLfYhvL0g.jpg,"[18, 80]",265180,ru,Левиафан,"In a Russian coastal town, Kolya is forced to fight the corrupt mayor when he is told that his house will be demolished. He recruits a lawyer friend to help, but the man's arrival brings further misfortune for Kolya and his family.",2.0901,/dwmHSBBiu2ow271zrQ33rPKZDSC.jpg,2014-09-24,Leviathan,False,7.388,901,Leviafan,2014
False,/z3gZRm7ZnWVyKpZHJ4vho7wRZW3.jpg,"[53, 9648]",111083,es,El cuerpo,"A woman’s body disappears mysteriously from the morgue without a trace. Police inspector Jaime Peña investigates the strange occurrence with the help of Álex Ulloa, the widower of the missing woman.",2.4874,/du9zczcShf4WIuljDR0Aib7AYtX.jpg,2012-12-21,The Body,False,7.521,1327,El cuerpo,2012
False,/7Z7WVzJsSReG8B0CaPk0bvWD7tK.jpg,"[14, 16, 10751]",51739,ja,借りぐらしのアリエッティ,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",8.6946,/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg,2010-07-16,The Secret World of Arrietty,False,7.661,2976,Kari-gurashi no Arietti,2010
False,/jso7QKHWwkdlEHFef68kFWHsltx.jpg,[18],44716,da,Hævnen,"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",1.3268,/dJpPpgf2z5lNw6xVxvfWm0lexNH.jpg,2010-08-26,In a Better World,False,7.126,424,Hævnen,2010
False,/rhfhCRt5R71ujjRjuwuTzODKUya.jpg,"[28, 53, 18]",33273,es,Celda 211,"The story of two men on different sides of a prison riot -- the inmate leading the rebellion and the young guard trapped in the revolt, who poses as a prisoner in a desperate attempt to survive the ordeal.",2.7521,/koap5B3bQHQi3yaZ39vpWR66TGP.jpg,2009-11-06,Cell 211,False,7.4,1294,Celda 211,2009
False,/qn8NzshtQmJD7Nm06sAp5yOtexH.jpg,"[18, 27, 9648, 53]",63311,es,La piel que habito,A brilliant plastic surgeon creates a synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.,12.1292,/xa7uCwGYykrf8MMI8iF5dZvNlrG.jpg,2011-08-17,The Skin I Live In,False,7.493,4407,La piel que habito,2011
False,/bxQT6xCjejpGtgKl0QH8WUtrs33.jpg,"[18, 53]",7735,de,Die Welle,A school teacher discusses types of government with his class. His students find it too boring to repeatedly go over national socialism and believe that dictatorship cannot be established in modern Germany. He starts an experiment to show how easily the masses can become manipulated.,3.4514,/vtJ4u0fpTZhibxAJHzXtcdCxhsL.jpg,2008-03-13,The Wave,False,7.486,3450,Die Welle,2008
False,/mgDv2dDihyetAcENxyf2tpXY245.jpg,"[10402, 18]",1407,fr,La Môme,"From the mean streets of the Belleville district of Paris to the dazzling limelight of New York's most famous concert halls, Edith Piaf's life was a constant battle to sing and survive, to live and love. Raised in her grandmother's brothel, Piaf was discovered in 1935 by nightclub owner Louis Leplee, who persuaded her to sing despite her extreme nervousness. Piaf became one of France's immortal icons, her voice one of the indelible signatures of the 20th century.",3.0548,/3b9DAONAsFRhJKu25R33PE3VwDh.jpg,2007-02-14,La Vie en Rose,False,7.392,1661,La Vie En Rose,2007
False,/6epfs9UMFbYuj4UfjHq5EDic8V9.jpg,"[18, 28]",7549,zh,霍元甲,"After going through a series of tragic events in his life, martial arts master Huo Yuanjia returns to Tianjin and must fight four international soldiers, in order to safeguard his nation's pride.",3.9305,/yKJ7rjIwOa8XvACELo9eV8IvMPb.jpg,2006-01-26,Fearless,False,7.5,1330,Huo Yuan Jia,2006
False,,[],1317499,ja,私の志集 三〇〇円,miniDV film by Yukiyasu Shimada.,0.0478,/2soVN5QkjH67F83NBkXEYC41BBh.jpg,2006-07-16,My Poetic Works 300 Yen,False,0.0,0,300,2006
False,/pkDBwOWUjIE1hycR4epPGgfIX4.jpg,"[18, 35, 10749]",8424,fr,Jeux d'enfants,"As adults, best friends Julien and Sophie continue the odd game they started as children -- a fearless competition to outdo one another with daring and outrageous stunts. While they often act out to relieve one another's pain, their game might be a way to avoid the fact that they are truly meant for one another.",1.2149,/3jwY4llYNzONpSwvdX4hH4q0nas.jpg,2003-09-17,Love Me If You Dare,False,7.236,1823,Jeux d'enfants,2003
False,/vOpm4wQk5qIl8UepoKrpaloqaPC.jpg,"[18, 10749, 10752]",2841,fr,Un long dimanche de fiançailles,"Young Frenchwoman Mathilde searches for the truth about her missing fiancé, lost during World War I, and learns many unexpected things along the way. The love of her life is gone. But she refuses to believe he's gone forever — and she needs to know for sure.",3.1466,/t73m7lX0eFYDjlB1Gcb7r3S5Yt.jpg,2004-10-27,A Very Long Engagement,False,7.323,1252,Un long dimanche de fiançailles,2004
False,/b6elu2cz2Be9PqgX0MzggMCH4fk.jpg,"[28, 18, 53]",4689,ko,복수는 나의 것,"A deaf man and his girlfriend resort to desperate measures in order to fund a kidney transplant for his sister. Things go horribly wrong, and the situation spirals rapidly into a cycle of violence and revenge.",3.221,/uj42ubGbgVL65T10SvPVr0p9mJc.jpg,2002-03-29,Sympathy for Mr. Vengeance,False,7.471,1533,Boksuneun naui geot,2002
False,/x085XrfEmU31QeXgMFttmuoGr0Y.jpg,"[27, 53, 878]",170,en,28 Days Later,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",19.7196,/sQckQRt17VaWbo39GIu0TMOiszq.jpg,2002-10-31,28 Days Later,False,7.238,7774,28 Days Later...,2002
False,/7aW9IZjpsoTXYEARlnOvTtl6EBr.jpg,"[18, 10749]",1391,es,Y tu mamá también,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",6.6653,/eTAQWIqHyFtnvNyYpFO5IoaVi1L.jpg,2001-06-08,Y Tu Mamá También,False,7.416,1626,Y tu mamá también,2001
False,/bfh9Z3Ghz4FOJAfLOAhmc3ccnHU.jpg,"[12, 14]",671,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",41.0528,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,2001-11-16,Harry Potter and the Philosopher's Stone,False,7.901,28557,Harry Potter and the Sorcerer's Stone,2001
False,/wRcm3iwi4BeMN59U4fjO7u3dOVI.jpg,"[28, 18, 53]",104,de,Lola rennt,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.",2.7259,/v0giIi4bTILVhNhJajet3WWY3FA.jpg,1998-08-20,Run Lola Run,False,7.293,2399,Lola rennt,1998
False,/yOpNvGSsT0YECuhhrlGBLIshh0u.jpg,"[35, 18, 9648]",109,fr,Trois couleurs : Blanc,"Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikołaj to smuggle him back to their homeland.",3.4516,/fdIet3NSa27gobMbaUml66oCQNT.jpg,1994-01-26,Three Colors: White,False,7.451,1247,Trois couleurs: Blanc,1994
False,/yhuBrbokvMY8g9eLZ82GFeondIA.jpg,"[16, 18, 10749]",15080,ja,おもひでぽろぽろ,"In lyrical switches between the present and the past, Taeko contemplates the arc of her life, and wonders if she has been true to the dreams of her childhood self.",3.8782,/tOSnFE9e82iH3ZAzSTtuOkBsabJ.jpg,1991-07-20,Only Yesterday,False,7.381,1169,Omohide poro poro,1991
False,/zNnjHLDtV8Ti3aworltaeaLMov4.jpg,"[80, 18, 53]",242,en,The Godfather Part III,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",13.2418,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,1990-12-25,The Godfather Part III,False,7.417,6499,The Godfather: Part III,1990
False,/k1YVyPL1ZvEXAOeBvNEuPweA3XY.jpg,[35],2609,en,"Planes, Trains and Automobiles","An irritable marketing executive, Neal Page, is heading home to Chicago for Thanksgiving when a number of delays force him to travel with a well meaning but overbearing shower curtain ring salesman, Del Griffith.",2.1667,/3RSucVsX96Ste8WDJfZP1hbNGqQ.jpg,1987-11-26,"Planes, Trains and Automobiles",False,7.245,2047,"Planes, Trains & Automobiles",1987
