adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,nome_no_dataset,data_no_dataset
False,/bbec0wDUaV8nQnQHC6Fb0fSYwNM.jpg,"[53, 18]",982,en,The Manchurian Candidate,"Near the end of the Korean War, a platoon of U.S. soldiers is captured by communists and brainwashed. Following the war, the platoon is returned home, and Sergeant Raymond Shaw is lauded as a hero by the rest of his platoon. However, the platoon commander, Captain Bennett Marco, finds himself plagued by strange nightmares and soon races to uncover a terrible plot.",3.4701,/h0mkK00GjBCJoBYm3yvPdkzlIyV.jpg,1962-10-24,The Manchurian Candidate,False,7.524,748,The Manchurian Candidate,1962
False,/aheSIG4h3JNxWeDvdb1NxKzgjaM.jpg,"[36, 10752, 18, 12]",967,en,Spartacus,"The rebellious Thracian Spartacus, born and raised a slave, is sold to Gladiator trainer Batiatus. After weeks of being trained to kill for the arena, Spartacus turns on his owners and leads the other slaves in rebellion. As the rebels move from town to town, their numbers swell as escaped slaves join their ranks. Under the leadership of Spartacus, they make their way to southern Italy, where they will cross the sea and return to their homes.",6.7521,/r0Fgg1GyZgzokaiw2HFQv3oPaL2.jpg,1960-10-13,Spartacus,False,7.538,2260,Spartacus,1960
False,/3e3dVaVrla2GH6CWKbNRjTvk3s8.jpg,"[18, 36]",6844,en,The Ten Commandments,"Escaping death, a Hebrew infant is raised in a royal household to become a prince. Upon discovery of his true heritage, Moses embarks on a personal quest to reclaim his destiny as the leader and liberator of the Hebrew people.",7.6409,/3Ei59AR64x6dMZfWobPCkZjbqTL.jpg,1956-10-05,The Ten Commandments,False,7.769,1734,The Ten Commandments,1956
False,/fik1HN9kxpD4CtEOXA4WUruwsg1.jpg,[37],3114,en,The Searchers,"As a Civil War veteran spends years searching for a young niece captured by Indians, his motivation becomes increasingly questionable.",4.3122,/jLBmgW0epNzJ1N9uzaVCjbyT94v.jpg,1956-05-16,The Searchers,False,7.7,1488,The Searchers,1956
False,/u7i1XtbOubq0xwRy2Zbgmox6g9W.jpg,[18],220,en,East of Eden,"In the Salinas Valley in and around World War I, Cal Trask feels he must compete against overwhelming odds with his brother for the love of their father. Cal is frustrated at every turn, from his reaction to the war, how to get ahead in business and in life, and how to relate to his estranged mother.",2.7287,/xv1MZVIop0SQqwLUymgE5eb2LFl.jpg,1955-04-10,East of Eden,False,7.547,774,East of Eden,1955
False,/6S4gjpkd359UuMLfrnUV1M695DF.jpg,"[37, 18]",288,en,High Noon,"Will Kane, the sheriff of a small town in New Mexico, learns a notorious outlaw he put in jail has been freed, and will be arriving on the noon train. Knowing the outlaw and his gang are coming to kill him, Kane is determined to stand his ground, so he attempts to gather a posse from among the local townspeople.",4.0598,/qETSMQ4IXBSAS409Z9OL0ppXWTW.jpg,1952-06-09,High Noon,False,7.664,1500,High Noon,1952
False,/8Tnn2UOlecCKNLKG8ZK5Mu6bK94.jpg,"[80, 53]",845,en,Strangers on a Train,"Having met on a train, a smooth-talking psychotic socialite shares his theory on how two complete strangers can get away with murder to an amateur tennis player — a theory he plans to test out.",6.3073,/ihC083U7ef56Ui4x0P0dobojrZ1.jpg,1951-06-27,Strangers on a Train,False,7.668,1770,Strangers on a Train,1951
False,/mKnKgHZaGcrhBnRNZ1gYWhDLM3L.jpg,"[35, 14]",11787,en,Harvey,"The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.",3.5959,/dgd82hYmpiXDM1G867HqNaWe8wj.jpg,1950-12-04,Harvey,False,7.667,646,Harvey,1950
False,/rSnMQ82mFlpBLRt2UvohO6sgemd.jpg,"[35, 18, 10751]",11881,en,Miracle on 34th Street,"Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete that many begin to question if he truly is Santa Claus, while others question his sanity.",3.8994,/qyAc9X9XHloIqy3oJbbZ44Cw0Hm.jpg,1947-06-04,Miracle on 34th Street,False,7.375,786,Miracle on 34th Street,1947
False,/40Rl5nZRxXQ4kHV4Lhghj5iQZZN.jpg,"[53, 10749, 9648]",303,en,Notorious,"In order to help bring Nazis to justice, U.S. government agent T.R. Devlin recruits Alicia Huberman, the American daughter of a convicted German war criminal, as a spy. As they begin to fall for one another, Alicia is instructed to win the affections of Alexander Sebastian, a Nazi hiding out in Brazil. When Sebastian becomes serious about his relationship with Alicia, the stakes get higher, and Devlin must watch her slip further undercover.",4.1868,/4RERYb1NIQrJHYY5e8nUlYM7t2z.jpg,1946-08-21,Notorious,False,7.739,1660,Notorious,1946
False,/hSmX0ZyYZk2ECIWtJ1JSHINPZIK.jpg,"[9648, 80, 53]",910,en,The Big Sleep,"Private Investigator Philip Marlowe is hired by wealthy General Sternwood regarding a matter involving his youngest daughter Carmen. Before the complex case is over, Marlowe sees murder, blackmail, deception, and what might be love.",2.9418,/lraHo9D8c0YWfxsKqT5P5sVqMKN.jpg,1946-08-23,The Big Sleep,False,7.606,1092,The Big Sleep,1946
False,/a3eYLIK5eYSHAJTtOy9PdciVjxx.jpg,[18],28580,en,The Lost Weekend,"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.",3.2311,/8ggIOoCzt8xT2ePl8DdlRtXgcOh.jpg,1945-11-29,The Lost Weekend,False,7.626,628,The Lost Weekend,1945
False,/iItypZVpdnxTFgA0iv345AzMUqk.jpg,"[35, 10749]",981,en,The Philadelphia Story,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",3.8565,/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg,1940-12-05,The Philadelphia Story,False,7.62,910,The Philadelphia Story,1940
False,/ihoQaiMFAz4YCTAaSIsQjRknsNH.jpg,"[35, 10749]",3085,en,His Girl Friday,"Walter Burns is an irresistibly conniving newspaper publisher desperate to woo back his paper’s star reporter, who also happens to be his estranged wife. She’s threatening to quit and settle down with a new beau, but, as Walter knows, she has a weakness: she can’t resist a juicy scoop.",1.669,/lu86Y9zTPH3neCiUzLzHCEFHf7f.jpg,1940-01-18,His Girl Friday,False,7.396,879,His Girl Friday,1940
False,/yjnfM8QmrXQkWl8dUimsDGl73el.jpg,"[12, 10749, 36]",10907,en,The Adventures of Robin Hood,Robin Hood fights nobly for justice against the evil Sir Guy of Gisbourne while striving to win the hand of the beautiful Maid Marian.,3.9867,/4mazyXEMkmLw5h6076yyNSm9uv0.jpg,1938-05-13,The Adventures of Robin Hood,False,7.481,798,The Adventures of Robin Hood,1938
False,/d7YwLX0PnX8vsaaQq9bz93jczGw.jpg,"[35, 10402]",37719,en,A Night at the Opera,The Marx Brothers take on high society and the opera world to bring two lovers together. A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.,1.3386,/A4YDGfJwaG7aMxDVrVJsOHJ7ufK.jpg,1935-11-15,A Night at the Opera,False,7.435,517,A Night at the Opera,1935
False,/lYfHa1AtkUMtplrKx7SRLHpwonW.jpg,"[12, 14, 27]",244,en,King Kong,"Adventurous filmmaker Carl Denham sets out to produce a motion picture unlike anything the world has seen before. Alongside his leading lady Ann Darrow and his first mate Jack Driscoll, they arrive on an island and discover a legendary creature said to be neither beast nor man. Denham captures the monster to be displayed on Broadway as King Kong, the eighth wonder of the world.",2.9434,/lHlnxKL5GbgRibyRFI7n1Ey850i.jpg,1933-03-15,King Kong,False,7.596,1539,King Kong,1933
False,/r18vpGFsNf6n984x4KdJmAAWKkP.jpg,"[18, 27]",136,en,Freaks,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",2.6438,/fX2Wxd0W9E7eVClUd8kJTfennoV.jpg,1932-01-01,Freaks,False,7.8,1236,Freaks,1932
False,/u06SympEEMb7pLhR9W3tvydHT9L.jpg,"[27, 14]",653,de,"Nosferatu, eine Symphonie des Grauens","The mysterious Count Orlok summons Thomas Hutter to his remote Transylvanian castle in the mountains. The eerie Orlok seeks to buy a house near Hutter and his wife, Ellen. After Orlok reveals his vampire nature, Hutter struggles to escape the castle, knowing that Ellen is in grave danger. Meanwhile Orlok's servant, Knock, prepares for his master to arrive at his new home.",3.9899,/zv7J85D8CC9qYagAEhPM63CIG6j.jpg,1922-02-16,Nosferatu,False,7.671,2297,Nosferatu,1922
False,/gsKNlRSAjR7oZQyvGBfU110VeC2.jpg,"[53, 28, 18, 36]",491629,hi,राज़ी,An Indian spy is married to a Pakistani military officer during the Indo-Pakistani War of 1971.,2.6373,/fF2xXApETxZqyluokyJ1x4gIiTf.jpg,2018-05-10,Raazi,False,7.22,173,Raazi,2018
False,/ddIkmH3TpR6XSc47jj0BrGK5Rbz.jpg,"[10752, 28, 18]",374720,en,Dunkirk,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",10.0956,/b4Oe15CGLL61Ped0RAS9JpqdmCt.jpg,2017-07-19,Dunkirk,False,7.448,16974,Dunkirk,2017
False,/rfkIeCaIHhN3K5wjJJqKmfUjYp8.jpg,"[18, 36]",381284,en,Hidden Figures,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",11.8024,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,2016-12-10,Hidden Figures,False,8.052,10068,Hidden Figures,2016
False,/kRVUMsXFzhuXjr20JcCGc6TapxA.jpg,"[12, 35, 10751]",346648,en,Paddington 2,"Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.",7.851,/1OJ9vkD5xPt3skC6KguyXAgagRZ.jpg,2017-11-09,Paddington 2,False,7.5,2568,Paddington 2,2017
False,/1y4krc1zQf1R7qXiioHZsg9EsBw.jpg,"[80, 18]",398535,hi,उड़ता पंजाब,"Drug abuse and the darker side of Punjab rear their heads in the intense, interwoven tales of a policeman, a doctor, a migrant worker, and a rockstar.",3.6378,/c7BXGhHwvK1AfDCmfPTtw5LsuIU.jpg,2016-06-17,Udta Punjab,False,7.2,153,Udta Punjab,2016
False,/bhspYsRMHgMqzUlxiVpIY8OrqMt.jpg,"[16, 12, 10751]",313297,en,Kubo and the Two Strings,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",6.8107,/la6QA9tk4Foq8OBH2Dyh5dTcw6H.jpg,2016-08-18,Kubo and the Two Strings,False,7.632,3666,Kubo and the Two Strings,2016
False,/oQCrHuAqqQCJ5H2gvAbsXd0T4Sw.jpg,[18],388333,hi,M.S. Dhoni: The Untold Story,"Based on the life story of Mahendra Singh Dhoni, and his journey to being the world cup winning captain of the Indian cricket team.",1.6976,/lUpMckVHaB55YJ3SMK0arwxKmCt.jpg,2016-09-30,M.S. Dhoni: The Untold Story,False,7.208,180,M.S. Dhoni: The Untold Story,2016
False,/wj2nLa0vfS0SLu2vJ6ABTRhMrok.jpg,[18],334541,en,Manchester by the Sea,"After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised.",4.8242,/o9VXYOuaJxCEKOxbA86xqtwmqYn.jpg,2016-11-17,Manchester by the Sea,False,7.546,6087,Manchester by the Sea,2016
False,/wdwcOBMkt3zmPQuEMxB3FUtMio2.jpg,"[12, 28, 878]",271110,en,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",18.7277,/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,2016-04-27,Captain America: Civil War,False,7.448,23366,Captain America: Civil War,2016
False,/7gfDVfaw0VaIkUGiEH13o3TIC7A.jpg,"[18, 9648, 37]",273248,en,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,11.3176,/jIywvdPjia2t3eKYbjVTcwBQlG8.jpg,2015-12-25,The Hateful Eight,False,7.755,14681,The Hateful Eight,2015
False,/sOJqNAx4RFrCRn8HS99LEc8aenI.jpg,"[18, 10749, 36]",331482,en,Little Women,Four sisters come of age in America in the aftermath of the Civil War.,10.9254,/yn5ihODtZ7ofn8pDYfxCmxh8AXI.jpg,2019-12-25,Little Women,False,7.9,6530,Little Women,2019
False,/xW54kLO7ZB683CwMbGSN3ELSS1K.jpg,"[16, 18, 9648, 36]",339877,en,Loving Vincent,A young man arrives at the last hometown of painter Vincent van Gogh to deliver the troubled artist's final letter and ends up investigating his final days there.,6.022,/56sq57kDm7XgyXBYrgJLumo0Jac.jpg,2017-06-22,Loving Vincent,False,7.989,2525,Loving Vincent,2017
False,/1tqzKtAWMRURxPTvs1hzcSOoKxe.jpg,"[18, 35]",234200,en,Pride,"In 1984, a group of LGBT activists decide to raise money to support the National Union of Mineworkers during their lengthy strike. There is only one problem: the Union seems embarrassed to receive their support.",2.0506,/mrITqHNw0XzT7egAPByDuiE3QZf.jpg,2014-09-12,Pride,False,7.703,1355,Pride,2014
False,/lgrgEf43kYFm9mh6pj8ArcaxUbd.jpg,"[18, 10749]",191714,hi,The Lunchbox,"A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality.",2.2575,/jSOiz1h97i3qwjZJXY8SeLvjPsl.jpg,2013-09-20,The Lunchbox,False,7.342,745,The Lunchbox,2013
False,/gHDMBYpp5NZtkyFFPIRLJJUshFi.jpg,"[35, 10749]",103243,hi,विक्की डोनर,"A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic.",3.5385,/u8AO7DgcVYkVSXeU7oQdlhMFwcN.jpg,2012-04-20,Vicky Donor,False,6.8,175,Vicky Donor,2012
False,/4s2d3xdyqotiVNHTlTlJjrr3q0H.jpg,"[12, 10751, 16, 28, 35]",177572,en,Big Hero 6,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",23.1466,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,2014-10-24,Big Hero 6,False,7.726,16063,Big Hero 6,2014
False,/fzZmcKQv7ZTGIiPvocPhNs3wUyK.jpg,"[18, 10749, 14]",122906,en,About Time,"The night after another unsatisfactory New Year's party, Tim's father tells his son that the men in his family have always had the ability to travel through time. They can't change history, but they can change what happens and has happened in their own lives. Thus begins the start of a lesson in learning to appreciate life itself as it is, as it comes, and most importantly, the people living alongside us.",11.2903,/iR1bVfURbN7r1C46WHFbwCkVve.jpg,2013-09-04,About Time,False,7.914,8853,About Time,2013
False,/xKlD7JpdfHRpLwGjztrCe9RPjlP.jpg,"[35, 18, 10751]",118628,hi,इंग्लिश विंग्लिश,"In the United States for the first time, an Indian housewife with a limited command of English turns Manhattan into her personal language school.",2.6114,/ccEVR8sf18psGH5daio9y7OGu93.jpg,2012-09-21,English Vinglish,False,7.234,269,English Vinglish,2012
False,/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,"[10751, 12, 16, 35, 14]",301528,en,Toy Story 4,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",15.5708,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,2019-06-19,Toy Story 4,False,7.469,10128,Toy Story 4,2019
False,/9lARefvwwjSvHai0ruqwKNqA9Jz.jpg,"[35, 18, 10749]",83666,en,Moonrise Kingdom,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",6.2958,/y4SXcbNl6CEF2t36icuzuBioj7K.jpg,2012-05-16,Moonrise Kingdom,False,7.68,6068,Moonrise Kingdom,2012
False,/5MnP0h7RcUCeX7gpxMYoMScmfq7.jpg,"[14, 28, 12, 16, 35, 10751]",82702,en,How to Train Your Dragon 2,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider. Hiccup and Toothless find themselves at the center of a battle to protect Berk from a power-hungry warrior.",25.635,/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,2014-06-05,How to Train Your Dragon 2,False,7.674,10022,How to Train Your Dragon 2,2014
False,/i7UCf0ysjbYYaqcSKUox9BJz4Kp.jpg,"[35, 18]",318846,en,The Big Short,The men who made millions from a global economic meltdown.,9.8001,/scVEaJEwP8zUix8vgmMoJJ9Nq0w.jpg,2015-12-11,The Big Short,False,7.358,9373,The Big Short,2015
False,/egKntJKzEL6HgalIyQ0Q5cMmDOA.jpg,"[53, 80, 9648]",65754,en,The Girl with the Dragon Tattoo,"Disgraced journalist Mikael Blomkvist investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",9.371,/8bokS83zGdhaXgN9tjidUKmAftW.jpg,2011-12-14,The Girl with the Dragon Tattoo,False,7.376,7266,The Girl with the Dragon Tattoo,2011
False,/ihdFypo7MyfJvDSjK7Sbnsjhu8H.jpg,"[28, 18, 53]",109424,en,Captain Phillips,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",9.2627,/2x8ida0rHokUv80Ah4eBNb2eXas.jpg,2013-10-10,Captain Phillips,False,7.538,7159,Captain Phillips,2013
False,/8r9RoGfwGmn1pn0G3sbvHHemSWF.jpg,"[18, 10402, 36]",277216,en,Straight Outta Compton,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",6.1887,/1CiLJx8Xtv3TbbFj6k7BboSmKgC.jpg,2015-08-11,Straight Outta Compton,False,7.786,4033,Straight Outta Compton,2015
False,/hwPnxzIgQFfXl5zP0Yh8bViCMzf.jpg,"[14, 12, 28]",57158,en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",14.4759,/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,2013-12-11,The Hobbit: The Desolation of Smaug,False,7.572,13617,The Hobbit: The Desolation of Smaug,2013
False,/v8Nf6Y1qL1Q3PWTBezXNPPaXqza.jpg,"[18, 36]",556984,en,The Trial of the Chicago 7,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,2.9001,/ahf5cVdooMAlDRiJOZQNuLqa1Is.jpg,2020-09-25,The Trial of the Chicago 7,False,7.678,3167,The Trial of the Chicago 7,2020
False,/2kqmEQZqime0G3ULgrKtAq3WVdH.jpg,[18],45317,en,The Fighter,"Boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.",4.7965,/xfsFerGhO1h6rLk8vwLgMyQ8WVJ.jpg,2010-12-10,The Fighter,False,7.381,4500,The Fighter,2010
False,/d9ISNkCasZmkvL7YFw2J4ddQv3j.jpg,"[28, 53]",8681,en,Taken,"Bryan Mills, a former government operative, is trying to reconnect with his teenage daughter Kim. After reluctantly agreeing with his ex-wife to let Kim go to Paris on vacation with a friend, his worst nightmare comes true. While on the phone with his daughter shortly after she arrives in Paris, she and her friend are abducted by a gang of human traffickers. Working against the clock, Bryan relies on his extensive training and skills to track down the ruthless gang that abducted her and launch a one-man war to rescue his daughter.",12.8037,/y5Va1WXDX6nZElVirPrGxf6w99B.jpg,2008-02-18,Taken,False,7.398,11630,Taken,2008
False,/A63giQFJP4ABqNk4sLzegVeqVdl.jpg,"[18, 10752, 36]",14574,en,The Boy in the Striped Pyjamas,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",11.6193,/sLwYSEVVV3r047cjrpRAbGgNsfL.jpg,2008-05-07,The Boy in the Striped Pyjamas,False,7.824,7392,The Boy in the Striped Pyjamas,2008
False,,[],473993,en,Once,"""Poetry, film, light, life. An excerpt from Rilke's Ninth Elegy [...] evokes the beauty and brevity of life. Images shimmer in an uncanny light. We catch glimpses only.""",0.0823,/8wCNicXHsD7xBkwDKgv7Sp6rs6h.jpg,2007-01-01,Once,False,0.0,0,Once,2007
False,/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg,"[12, 14, 28]",49051,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",16.9366,/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,2012-12-12,The Hobbit: An Unexpected Journey,False,7.361,18966,The Hobbit: An Unexpected Journey,2012
False,/prH7Lmo7V9GuMbhCaDCSa6kvZvs.jpg,"[18, 10749]",4347,en,Atonement,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",8.6222,/hMRIyBjPzxaSXWM06se3OcNjIQa.jpg,2007-02-27,Atonement,False,7.641,4451,Atonement,2007
False,/hoyAALgfmjMEK7O1wZ4r8wT91RP.jpg,"[18, 53, 80]",64690,en,Drive,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",10.2051,/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,2011-09-15,Drive,False,7.584,13045,Drive,2011
False,/dLL90vskYFn1S89RZp5TUguK9wl.jpg,"[18, 80]",4982,en,American Gangster,"Loosely based on the criminal career of Frank Lucas, a gangster from La Grange, North Carolina, who smuggled heroin into the United States on American service planes returning from the Vietnam War, before being detained by a task force led by Newark Detective Richie Roberts.",9.8423,/8sV6nWuKczuXRt0C6EWoXqJAj6G.jpg,2007-11-02,American Gangster,False,7.589,5711,American Gangster,2007
False,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,"[28, 12, 14, 878]",19995,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",25.938,/gKY6q7SjCkAU6FqvqWybDYgUKIF.jpg,2009-12-15,Avatar,False,7.593,32561,Avatar,2009
False,/y9zcjxEilWr44c4vJbEaLTgE0Uw.jpg,"[878, 18, 10749]",31011,en,Mr. Nobody,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.",4.0294,/qNkIONc4Rgmzo23ph7qWp9QfVnW.jpg,2009-11-06,Mr. Nobody,False,7.805,5991,Mr. Nobody,2009
False,/l7XRMURNroPYajcqLlWxyzUlucW.jpg,"[28, 18, 36]",1579,en,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",14.2373,/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg,2006-12-07,Apocalypto,False,7.594,5863,Apocalypto,2006
False,/vD15pg2cXynxeNIknyuvVH2sPx4.jpg,"[35, 18]",773,en,Little Miss Sunshine,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",7.1529,/wKn7AJw730emlmzLSmJtzquwaeW.jpg,2006-07-26,Little Miss Sunshine,False,7.692,7455,Little Miss Sunshine,2006
False,/9rMSCFH9zhv1vILpEZQlUJs9iUm.jpg,"[80, 28, 35]",4638,en,Hot Fuzz,"Former London constable Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.",7.459,/zPib4ukTSdXvHP9pxGkFCe34f3y.jpg,2007-02-14,Hot Fuzz,False,7.562,7900,Hot Fuzz,2007
False,/2fswjyrY3GEzeoVn6mF8pNeNcgf.jpg,"[18, 14, 10749]",4922,en,The Curious Case of Benjamin Button,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",12.0739,/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,2008-12-25,The Curious Case of Benjamin Button,False,7.594,13227,The Curious Case of Benjamin Button,2008
False,/tID8mHaMGDwh9sNydvSo3U1fdxb.jpg,"[18, 10749]",4251,hi,वीर-ज़ारा,"Squadron Leader Veer Pratap Singh, a pilot in the Indian Air Force, rescues the stranded Zaara, a woman from Pakistan, following a bus accident, and their lives are forever bound.",3.9909,/j267YqLvKAHeyykTflxzpgVgviQ.jpg,2004-11-12,Veer-Zaara,False,7.4,282,Veer-Zaara,2004
False,/x4OYcZVHggyZHOrvkCo2HH9kLkF.jpg,"[18, 10749]",4348,en,Pride & Prejudice,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",12.3588,/jnsoq5q98DQaE8yw6WZH0F9dW5G.jpg,2005-09-16,Pride & Prejudice,False,8.06,8392,Pride & Prejudice,2005
False,/qKxAghWoR2M8ZIheMpbHp8jeXFi.jpg,"[18, 12, 36]",9912,en,The World's Fastest Indian,"The life story of New Zealander Burt Munro, who spent years building a 1920 Indian motorcycle—a bike which helped him set the land-speed world record at Utah's Bonneville Salt Flats in 1967.",5.555,/vUIwPFAAXeCUuS040uGC0xSatcG.jpg,2005-10-12,The World's Fastest Indian,False,7.671,817,The World's Fastest Indian,2005
